merchant_id,vintage_days,mcc,lob,business_type,state,city_tier,kyb_score,gst_registered,pan_verified,monthly_txn_volume_inr,monthly_txn_count,avg_ticket_size_inr,txn_velocity,dispute_rate,chargeback_count_90d,refund_rate,settlement_delay_days,rbi_flags_count,aml_alerts_30d,days_since_last_txn,active_devices,p2p_ratio,risk_label,churn_label
MID01002525,535,5411,Grocery & Kirana,Proprietorship,Gujarat,3,0.9133,1,1,57113.43,218,261.1,7.267,0.0301,8,0.05537,2.34,0,0,9,4,0.1743,0,0
MID01002526,252,5499,FMCG Retail,Proprietorship,Madhya Pradesh,2,0.7951,1,1,5193.83,20,247.47,0.667,0.04751,2,0.03944,0.59,0,0,5,1,0.2989,1,1
MID01002527,186,5732,Electronics Retail,Pvt Ltd,Rajasthan,2,0.7527,1,1,52131.44,43,1190.86,1.433,0.00523,1,0.02451,0.16,0,0,8,2,0.11,0,1
MID01002528,798,8398,NGO & Donations,Proprietorship,Madhya Pradesh,2,0.7277,1,1,34299.72,126,271.65,4.2,0.00896,1,0.00673,1.02,0,0,0,3,0.1791,0,1
MID01002529,157,5812,Food & Restaurants,Proprietorship,West Bengal,2,0.695,1,0,10916.7,41,261.48,1.367,0.01317,1,0.01721,1.53,0,0,2,5,0.035,0,1
MID01002530,852,5812,Food & Restaurants,Proprietorship,West Bengal,3,0.8406,1,1,26680.11,220,121.22,7.333,0.02182,8,0.0332,0.64,0,0,1,1,0.1168,0,1
MID01002531,465,6300,Insurance,Proprietorship,Bihar,1,0.8344,1,1,285972.04,1604,178.2,53.467,0.05497,153,0.04966,2.33,0,0,0,3,0.2373,2,0
MID01002532,345,4900,Utilities,Partnership,West Bengal,3,0.5887,1,1,104438.77,69,1509.87,2.3,0.00945,2,0.02439,0.54,0,0,3,2,0.0921,0,0
MID01002533,312,4900,Utilities,Proprietorship,Tamil Nadu,2,0.6914,0,1,52213.27,74,699.54,2.467,0.00038,0,0.0063,1.86,0,0,2,1,0.0237,0,1
MID01002534,227,5411,Grocery & Kirana,Pvt Ltd,Uttar Pradesh,2,0.8908,1,1,13539.25,10,1285.43,0.333,0.01338,1,0.02464,1.67,0,0,6,4,0.077,1,0
MID01002535,769,5814,QSR & Food Delivery,Pvt Ltd,Kerala,2,0.6694,1,0,9310.66,49,189.33,1.633,0.04845,3,0.03397,2.32,0,0,1,2,0.1114,1,1
MID01002536,113,7995,Gambling (Prohibited),Proprietorship,Gujarat,1,0.7426,1,0,14588.21,26,558.39,0.867,0.08773,3,0.08917,4.35,0,0,5,3,0.0918,1,0
MID01002537,53,4121,Mobility & Ride-hailing,Pvt Ltd,Uttar Pradesh,1,0.7202,0,1,45224.81,43,1035.91,1.433,0.00121,0,0.00807,1.44,0,0,6,2,0.2567,0,0
MID01002538,499,4121,Mobility & Ride-hailing,Proprietorship,Odisha,3,0.87,0,1,40832.23,60,679.52,2.0,0.02355,3,0.05685,0.0,0,0,6,1,0.0882,1,1
MID01002539,508,5814,QSR & Food Delivery,Proprietorship,Uttar Pradesh,2,0.9007,1,1,21602.47,12,1672.86,0.4,0.05322,0,0.05767,3.42,0,0,3,1,0.3016,0,1
MID01002540,437,5814,QSR & Food Delivery,Proprietorship,Telangana,3,0.9371,0,1,119391.92,206,579.3,6.867,0.0069,1,0.00941,1.27,0,0,6,2,0.2241,0,0
MID01002541,406,5734,SaaS & Digital Goods,Proprietorship,Karnataka,1,0.7043,0,1,102244.89,253,402.76,8.433,0.04511,14,0.02769,1.42,0,0,8,1,0.0091,1,0
MID01002542,196,4900,Utilities,Proprietorship,Uttar Pradesh,1,0.8757,1,0,1732.3,35,48.47,1.167,0.00613,0,0.01722,0.69,0,0,2,3,0.1759,0,1
MID01002543,594,5411,Grocery & Kirana,Proprietorship,Haryana,1,0.7164,1,1,76796.47,130,587.06,4.333,0.03237,2,0.02068,0.25,1,0,0,3,0.2153,2,0
MID01002544,258,5734,SaaS & Digital Goods,Pvt Ltd,Telangana,1,0.6701,1,1,152431.44,220,690.82,7.333,0.04543,25,0.05807,1.41,0,1,0,1,0.093,2,0
MID01002545,26,5499,FMCG Retail,Proprietorship,West Bengal,2,0.5015,0,1,41689.13,36,1133.19,1.2,0.00197,0,0.00348,0.0,0,0,3,3,0.2126,0,1
MID01002546,197,5814,QSR & Food Delivery,LLP,Kerala,3,0.8667,0,0,70312.87,356,197.33,11.867,0.00159,1,0.01033,1.98,0,0,1,1,0.1579,0,0
MID01002547,2039,5912,Pharmacy,Proprietorship,Odisha,3,0.9052,0,1,36468.62,93,391.42,3.1,0.01167,2,0.01616,0.07,0,0,3,4,0.5048,0,0
MID01002548,47,4900,Utilities,Partnership,Madhya Pradesh,2,0.6546,1,1,31372.61,325,96.45,10.833,0.03088,13,0.03352,0.0,0,0,0,2,0.2623,0,0
MID01002549,445,5912,Pharmacy,Proprietorship,Telangana,1,0.4315,1,0,59561.68,630,94.45,21.0,0.00676,12,0.0257,1.53,0,0,5,1,0.1112,1,1
MID01002550,50,5499,FMCG Retail,Proprietorship,Tamil Nadu,2,0.8342,1,1,43716.06,68,640.13,2.267,0.02077,4,0.05842,0.92,0,2,6,1,0.3134,1,1
MID01002551,242,4900,Utilities,Proprietorship,Punjab,2,0.8461,1,0,20704.0,16,1261.28,0.533,0.01518,0,0.01041,0.0,0,0,8,2,0.0584,0,1
MID01002552,175,5812,Food & Restaurants,LLP,Delhi,2,0.9113,1,1,171886.98,132,1301.72,4.4,0.00886,3,0.00606,0.63,0,0,1,2,0.204,0,0
MID01002553,33,5734,SaaS & Digital Goods,LLP,Gujarat,2,0.6541,1,1,208564.36,348,598.62,11.6,0.03842,25,0.026,1.74,0,1,3,3,0.1832,2,0
MID01002554,399,5912,Pharmacy,Proprietorship,Karnataka,1,0.8114,1,1,30999.47,12,2543.69,0.4,0.00318,0,0.01694,1.39,0,0,3,2,0.3372,0,0
MID01002555,184,5732,Electronics Retail,Partnership,Haryana,1,0.7072,0,1,11773.9,41,283.37,1.367,0.03521,1,0.04825,0.88,0,0,0,5,0.0401,1,1
MID01002556,33,4900,Utilities,Partnership,Tamil Nadu,3,0.8525,1,1,4445.11,4,905.44,0.133,0.00515,0,0.00807,1.18,0,0,2,2,0.2956,0,1
MID01002557,626,4121,Mobility & Ride-hailing,Partnership,Gujarat,2,0.5033,1,1,88738.5,720,123.21,24.0,0.01447,21,0.01819,1.03,0,0,9,1,0.4182,1,1
MID01002558,1135,5732,Electronics Retail,Proprietorship,Uttar Pradesh,3,0.703,1,1,98326.01,4126,23.83,137.533,0.00261,18,0.00213,0.28,0,0,1,4,0.3995,0,0
MID01002559,1200,4814,Telecom & Recharge,Partnership,Maharashtra,1,0.6847,1,1,129915.12,496,261.59,16.533,0.00818,5,0.02099,0.0,0,0,7,1,0.1397,0,0
MID01002560,387,8211,Education,Pvt Ltd,Haryana,2,0.6415,1,1,91133.61,251,361.92,8.367,0.09899,42,0.06266,3.05,1,0,10,5,0.0751,2,1
MID01002561,283,7299,Personal Services,Proprietorship,Kerala,1,0.378,0,1,27725.71,55,498.25,1.833,0.02319,0,0.04724,1.71,0,0,3,1,0.2008,0,1
MID01002562,1020,7299,Personal Services,Proprietorship,Rajasthan,3,0.8492,0,1,3374.07,9,341.2,0.3,0.02922,0,0.02775,0.93,0,0,6,3,0.0859,0,0
MID01002563,1454,5814,QSR & Food Delivery,Proprietorship,Tamil Nadu,1,0.7426,1,1,41514.02,74,558.49,2.467,0.0228,2,0.05648,1.45,0,0,17,1,0.3163,0,1
MID01002564,28,5732,Electronics Retail,LLP,Maharashtra,2,0.788,1,1,277027.85,143,1931.93,4.767,0.0048,0,0.02533,2.08,0,0,14,2,0.2239,1,0
MID01002565,105,5499,FMCG Retail,Proprietorship,Maharashtra,1,0.888,1,1,69220.51,88,783.75,2.933,0.02204,4,0.02427,0.13,0,0,7,1,0.4513,0,0
MID01002566,330,5411,Grocery & Kirana,Proprietorship,Kerala,1,0.6559,1,0,103660.98,511,202.54,17.033,0.02331,17,0.02304,1.77,0,0,2,2,0.3853,0,1
MID01002567,419,7011,Travel & Hospitality,Proprietorship,Haryana,1,0.7793,1,1,202264.34,4810,42.04,160.333,0.05972,526,0.05124,1.93,0,0,4,1,0.3989,2,1
MID01002568,44,5814,QSR & Food Delivery,Pvt Ltd,Haryana,2,0.6172,1,0,11366.92,74,153.27,2.467,0.03944,5,0.04911,2.93,0,0,3,2,0.2334,0,1
MID01002569,432,5814,QSR & Food Delivery,Partnership,Madhya Pradesh,3,0.8921,1,1,50888.64,37,1351.14,1.233,0.00659,1,0.03843,0.78,0,0,2,3,0.4855,0,0
MID01002570,2625,5814,QSR & Food Delivery,Proprietorship,Gujarat,3,0.9072,1,1,105078.82,409,256.41,13.633,0.01607,19,0.01078,2.08,1,0,3,1,0.1714,2,1
MID01002571,512,5814,QSR & Food Delivery,Proprietorship,Maharashtra,2,0.6012,0,0,15011.01,20,743.07,0.667,0.05224,1,0.04619,3.28,0,0,4,1,0.0368,0,1
MID01002572,1180,5814,QSR & Food Delivery,Pvt Ltd,Delhi,2,0.598,1,1,95078.04,132,717.86,4.4,0.00118,0,0.0129,0.41,0,0,2,2,0.2366,0,1
MID01002573,324,4121,Mobility & Ride-hailing,Proprietorship,Haryana,2,0.7234,1,1,249595.02,650,383.71,21.667,0.01749,18,0.02205,0.0,0,0,3,3,0.2874,0,1
MID01002574,251,5499,FMCG Retail,Proprietorship,Haryana,1,0.9624,1,1,33742.67,90,373.11,3.0,0.00763,0,0.01976,1.42,0,0,6,1,0.2604,0,0
MID01002575,395,5814,QSR & Food Delivery,LLP,West Bengal,3,0.835,1,1,3988.24,17,221.88,0.567,0.01215,0,0.06136,1.27,0,0,18,1,0.1142,0,1
MID01002576,119,5812,Food & Restaurants,Proprietorship,Maharashtra,2,0.8359,1,1,48772.51,16,2994.36,0.533,0.01707,1,0.02766,1.41,0,0,2,5,0.0931,0,1
MID01002577,103,7299,Personal Services,Proprietorship,Haryana,2,0.672,1,1,16225.17,95,170.65,3.167,0.0096,1,0.00747,0.7,0,0,3,3,0.2997,0,1
MID01002578,959,5411,Grocery & Kirana,Proprietorship,Madhya Pradesh,1,0.6914,0,1,92458.06,83,1106.39,2.767,0.00607,0,0.02894,1.22,0,0,4,2,0.4972,0,1
MID01002579,1066,5651,Apparel,Pvt Ltd,Delhi,1,0.7821,1,0,24955.53,29,852.1,0.967,0.0232,1,0.02056,1.6,0,0,7,2,0.1839,0,1
MID01002580,100,5651,Apparel,Pvt Ltd,Madhya Pradesh,1,0.6921,1,1,52708.44,75,701.78,2.5,0.01892,2,0.02439,1.93,0,0,5,1,0.1622,0,0
MID01002581,711,5499,FMCG Retail,Proprietorship,Kerala,3,0.4816,1,0,206231.34,569,362.17,18.967,0.00726,7,0.01556,1.19,0,0,2,3,0.3409,0,1
MID01002582,247,8011,Healthcare,Partnership,Odisha,2,0.801,1,1,42549.51,399,106.51,13.3,0.00436,4,0.03611,0.0,0,0,2,2,0.294,0,0
MID01002583,379,4121,Mobility & Ride-hailing,Pvt Ltd,Kerala,2,0.4814,1,1,5589.29,38,143.56,1.267,0.01227,3,0.03346,1.08,0,0,1,1,0.4102,0,1
MID01002584,428,5734,SaaS & Digital Goods,Pvt Ltd,Karnataka,2,0.7679,1,1,79505.36,395,200.88,13.167,0.0108,8,0.0277,0.69,0,1,1,1,0.1874,0,0
MID01002585,730,8011,Healthcare,Proprietorship,Kerala,2,0.3384,1,1,55398.24,98,562.72,3.267,0.02579,3,0.01653,1.38,0,0,1,4,0.3076,0,0
MID01002586,1,5812,Food & Restaurants,Proprietorship,Karnataka,1,0.7726,1,1,48230.79,53,899.25,1.767,0.08372,4,0.06914,3.32,0,0,1,1,0.1758,2,1
MID01002587,1107,5812,Food & Restaurants,Pvt Ltd,Delhi,1,0.9465,1,1,266237.93,497,535.18,16.567,0.01937,16,0.07911,1.71,0,0,19,7,0.1184,0,0
MID01002588,368,5912,Pharmacy,Proprietorship,Odisha,2,0.675,0,0,23967.68,47,509.66,1.567,0.00782,2,0.02246,0.63,0,0,2,1,0.1771,1,1
MID01002589,504,5912,Pharmacy,Proprietorship,Bihar,1,0.5924,0,1,44417.36,43,1030.91,1.433,0.01812,2,0.02045,0.63,0,0,16,3,0.1298,0,0
MID01002590,117,5499,FMCG Retail,Proprietorship,West Bengal,1,0.8281,1,1,13089.88,212,61.5,7.067,0.03671,17,0.02751,2.0,0,0,2,2,0.1956,0,1
MID01002591,2341,5812,Food & Restaurants,Pvt Ltd,Telangana,2,0.7074,0,1,87146.05,1574,55.36,52.467,0.00773,16,0.00476,0.34,0,0,2,1,0.1962,0,1
MID01002592,432,5812,Food & Restaurants,Proprietorship,Gujarat,1,0.7824,1,1,77975.72,778,100.19,25.933,0.01827,25,0.01492,1.09,0,0,1,1,0.2031,0,1
MID01002593,551,5912,Pharmacy,Proprietorship,Delhi,3,1.0,1,1,28426.18,30,927.96,1.0,0.03995,1,0.02671,1.2,0,0,1,3,0.3915,0,1
MID01002594,54,4814,Telecom & Recharge,Partnership,Rajasthan,3,0.7482,0,1,71477.1,1080,66.13,36.0,0.04387,74,0.03841,0.0,1,0,15,2,0.1482,2,1
MID01002595,118,4814,Telecom & Recharge,Proprietorship,Uttar Pradesh,3,0.4709,1,0,7875.42,19,399.87,0.633,0.00885,1,0.01451,1.23,0,0,14,1,0.2559,0,1
MID01002596,932,5734,SaaS & Digital Goods,Proprietorship,Maharashtra,3,0.7255,0,1,51979.24,292,177.8,9.733,0.03004,14,0.01937,1.2,0,0,3,1,0.0282,0,0
MID01002597,360,5812,Food & Restaurants,Proprietorship,Kerala,1,0.4718,1,1,132512.77,285,463.9,9.5,0.00349,2,0.00935,1.25,0,0,2,2,0.0204,0,0
MID01002598,39,5912,Pharmacy,Proprietorship,Kerala,1,0.5575,1,1,21203.23,59,355.14,1.967,0.01138,0,0.02193,0.45,0,0,3,1,0.441,0,1
MID01002599,763,5734,SaaS & Digital Goods,Public Ltd,Punjab,2,0.7713,1,1,9130.1,18,505.37,0.6,0.02608,3,0.03173,0.25,0,0,0,1,0.1183,0,1
MID01002600,156,4814,Telecom & Recharge,Proprietorship,Bihar,1,0.8933,1,1,5772.97,20,281.67,0.667,0.02896,0,0.03556,0.13,0,0,0,1,0.2182,0,0
MID01002601,14,5499,FMCG Retail,Pvt Ltd,Punjab,3,0.6865,1,1,29100.41,38,762.53,1.267,0.00358,1,0.02951,2.1,0,0,1,1,0.01,0,0
MID01002602,247,5499,FMCG Retail,Proprietorship,Punjab,1,0.8456,1,1,512368.07,340,1505.88,11.333,0.01279,10,0.02257,1.36,0,0,0,2,0.21,1,0
MID01002603,331,5411,Grocery & Kirana,Proprietorship,Delhi,2,0.8817,1,1,21055.13,16,1259.23,0.533,0.01286,0,0.02313,0.64,0,0,2,4,0.2387,0,0
MID01002604,879,8211,Education,Proprietorship,Uttar Pradesh,2,0.6895,1,1,100604.04,345,291.15,11.5,0.01404,6,0.01349,0.24,0,0,2,6,0.2179,0,1
MID01002605,110,4121,Mobility & Ride-hailing,Proprietorship,Uttar Pradesh,3,0.702,1,1,1280.69,6,185.2,0.2,0.00232,0,0.01423,0.14,0,0,2,2,0.2381,0,1
MID01002606,100,5499,FMCG Retail,Proprietorship,Bihar,2,0.5499,1,1,61606.57,128,481.09,4.267,0.03396,6,0.02889,1.21,0,0,9,2,0.1007,0,1
MID01002607,222,5499,FMCG Retail,Proprietorship,West Bengal,2,0.7424,1,1,10516.71,4,2387.15,0.133,0.00931,0,0.01149,1.12,0,0,2,3,0.0578,0,0
MID01002608,28,5912,Pharmacy,LLP,Punjab,1,0.7213,0,1,24847.94,64,384.57,2.133,0.01604,4,0.02875,0.0,0,0,6,2,0.2456,1,0
MID01002609,71,5814,QSR & Food Delivery,Proprietorship,Rajasthan,2,0.4122,1,1,39947.14,46,858.23,1.533,0.00895,1,0.02685,0.25,0,0,2,4,0.1578,0,1
MID01002610,51,6300,Insurance,LLP,Maharashtra,2,0.74,1,1,3982.36,4,816.81,0.133,0.00106,0,0.00135,0.54,0,0,1,4,0.3431,0,1
MID01002611,616,5651,Apparel,Proprietorship,Bihar,2,0.6175,0,1,3119721.45,3859,808.22,128.633,0.00282,14,0.00425,1.85,0,0,5,1,0.2598,0,0
MID01002612,147,5411,Grocery & Kirana,Proprietorship,Punjab,2,0.573,0,1,18362.81,14,1268.47,0.467,0.00196,0,0.00809,0.48,0,0,8,1,0.2991,0,0
MID01002613,182,5912,Pharmacy,Partnership,Delhi,1,0.7385,1,1,118206.28,958,123.33,31.933,0.01342,19,0.01231,1.1,0,0,6,1,0.2452,0,1
MID01002614,42,8398,NGO & Donations,Proprietorship,Maharashtra,1,0.8054,1,0,301209.48,1776,169.54,59.2,0.02558,71,0.03564,1.95,0,0,5,1,0.0706,1,1
MID01002615,137,5912,Pharmacy,Proprietorship,Bihar,3,0.7878,1,1,45456.47,107,421.07,3.567,0.00588,2,0.02583,1.92,0,0,0,3,0.2759,0,1
MID01002616,268,5732,Electronics Retail,Proprietorship,Telangana,1,0.9547,1,1,11650.95,9,1220.88,0.3,0.00509,0,0.00871,1.67,0,0,3,3,0.1857,0,0
MID01002617,685,4121,Mobility & Ride-hailing,Proprietorship,Maharashtra,2,0.513,1,1,60945.31,50,1218.36,1.667,0.0012,0,0.00408,2.33,0,1,15,1,0.2554,1,0
MID01002618,125,7299,Personal Services,Pvt Ltd,Kerala,2,0.5138,1,1,3602.96,9,387.06,0.3,0.00172,0,0.05147,1.35,0,0,2,1,0.1595,0,1
MID01002619,1418,4814,Telecom & Recharge,Proprietorship,Maharashtra,3,0.6098,1,0,31103.11,31,990.64,1.033,0.00985,1,0.0095,0.55,0,0,3,1,0.0657,0,0
MID01002620,136,7995,Gambling (Prohibited),Public Ltd,Delhi,1,0.812,1,1,452308.27,1638,276.05,54.6,0.04583,131,0.02964,2.48,0,0,4,1,0.1962,2,0
MID01002621,136,5411,Grocery & Kirana,Proprietorship,Odisha,1,0.9346,1,1,8164.89,42,191.76,1.4,0.00201,0,0.05831,1.57,0,0,2,5,0.1884,0,1
MID01002622,1258,8398,NGO & Donations,Proprietorship,Maharashtra,3,0.47,0,1,16002.61,131,121.99,4.367,0.00563,1,0.00375,0.56,0,0,1,1,0.48,0,0
MID01002623,334,8211,Education,Proprietorship,Haryana,2,0.8711,1,1,518595.29,1454,356.55,48.467,0.02633,65,0.04022,1.6,0,0,0,3,0.204,1,0
MID01002624,155,5651,Apparel,Proprietorship,Kerala,2,0.6596,1,1,32445.73,109,295.32,3.633,0.01744,1,0.01565,0.0,0,0,0,1,0.1545,0,1
MID01002625,231,4121,Mobility & Ride-hailing,Pvt Ltd,Telangana,1,0.58,1,1,17515.71,17,995.33,0.567,0.03614,0,0.02941,1.29,0,0,4,2,0.2564,0,1
MID01002626,1046,5812,Food & Restaurants,Pvt Ltd,Telangana,1,1.0,0,1,123245.04,184,669.5,6.133,0.00232,2,0.02889,0.0,0,0,8,3,0.1256,0,0
MID01002627,1171,5732,Electronics Retail,Proprietorship,West Bengal,3,0.8557,0,1,25046.87,59,423.61,1.967,0.00125,0,0.00397,0.54,0,0,1,2,0.2106,0,1
MID01002628,119,5812,Food & Restaurants,Proprietorship,West Bengal,2,0.8378,1,1,1141.15,2,425.15,0.067,0.01067,1,0.00947,0.69,0,0,3,4,0.133,0,0
MID01002629,259,5411,Grocery & Kirana,Pvt Ltd,Odisha,3,0.8728,1,1,5910.3,21,276.65,0.7,0.00781,1,0.00707,0.26,0,0,1,2,0.1672,0,0
MID01002630,295,5734,SaaS & Digital Goods,Proprietorship,Delhi,3,0.9342,0,1,514327.11,6322,81.35,210.733,0.0004,4,0.00057,1.16,0,0,6,4,0.2798,0,0
MID01002631,100,5814,QSR & Food Delivery,Proprietorship,Rajasthan,2,0.7319,0,1,58096.39,417,139.19,13.9,0.00085,1,0.0011,0.54,0,1,1,3,0.2214,1,0
MID01002632,22,5499,FMCG Retail,Proprietorship,Punjab,2,0.7193,0,1,211674.02,258,818.94,8.6,0.00109,0,0.00492,1.18,1,0,17,1,0.2445,2,1
MID01002633,271,5814,QSR & Food Delivery,Proprietorship,Maharashtra,2,0.5611,1,0,11769.03,33,356.16,1.1,0.01749,2,0.01099,2.11,0,0,2,2,0.1886,0,0
MID01002634,845,5912,Pharmacy,Proprietorship,Odisha,3,0.7094,1,1,40257.83,324,123.88,10.8,0.02677,11,0.02887,0.38,0,0,5,3,0.1535,0,0
MID01002635,904,5912,Pharmacy,Proprietorship,Bihar,2,0.7795,1,0,45165.58,32,1380.72,1.067,0.00107,0,0.02531,1.72,0,0,11,3,0.1345,0,0
MID01002636,194,5814,QSR & Food Delivery,Pvt Ltd,Karnataka,1,0.6843,0,1,26651.74,14,1860.05,0.467,0.00269,0,0.01569,2.95,0,0,2,2,0.3691,0,0
MID01002637,6,4121,Mobility & Ride-hailing,Proprietorship,Delhi,3,0.5694,1,1,30024.49,25,1192.8,0.833,0.00419,0,0.00421,1.22,0,0,1,1,0.0538,0,1
MID01002638,525,5734,SaaS & Digital Goods,Pvt Ltd,Haryana,2,0.4199,0,1,11900.77,20,590.87,0.667,0.01487,0,0.02523,0.0,0,0,5,2,0.0985,1,0
MID01002639,150,5732,Electronics Retail,Partnership,Madhya Pradesh,3,0.474,1,0,151855.11,290,521.95,9.667,0.01058,2,0.01871,1.46,0,0,4,1,0.0156,0,0
MID01002640,487,5734,SaaS & Digital Goods,Proprietorship,Tamil Nadu,1,0.5367,1,0,117806.85,298,394.6,9.933,0.01078,9,0.01723,0.98,0,0,0,5,0.1078,1,1
MID01002641,247,4814,Telecom & Recharge,Proprietorship,Odisha,2,0.4175,0,1,35179.87,75,467.36,2.5,0.00349,2,0.0453,2.28,0,0,1,1,0.1784,1,1
MID01002642,102,4121,Mobility & Ride-hailing,Proprietorship,Telangana,2,0.5245,0,1,45232.99,63,710.41,2.1,0.01289,2,0.00813,0.24,0,1,17,2,0.4845,2,1
MID01002643,103,5812,Food & Restaurants,Pvt Ltd,Telangana,2,0.8259,1,1,25713.46,33,762.56,1.1,0.00682,0,0.02001,1.01,0,0,1,3,0.2316,0,0
MID01002644,1149,5411,Grocery & Kirana,Proprietorship,Gujarat,1,0.9019,1,1,8051.8,13,607.11,0.433,0.00176,0,0.01783,0.95,0,0,7,1,0.0056,0,1
MID01002645,231,7995,Gambling (Prohibited),LLP,Punjab,1,0.6675,1,1,15441.05,730,21.13,24.333,0.05891,80,0.0389,3.04,1,1,7,2,0.2601,2,1
MID01002646,1394,5499,FMCG Retail,Partnership,Delhi,2,0.7439,1,1,48431.75,42,1136.91,1.4,0.02608,2,0.01629,0.67,0,0,2,4,0.2166,0,0
MID01002647,161,5732,Electronics Retail,Partnership,Rajasthan,3,0.6073,1,1,20162.24,41,482.77,1.367,0.01122,2,0.03766,1.16,0,0,3,1,0.013,0,1
MID01002648,361,7299,Personal Services,Proprietorship,Karnataka,1,0.762,1,1,140837.54,1184,118.9,39.467,0.01379,16,0.00933,1.79,0,0,0,1,0.1123,0,0
MID01002649,2959,5814,QSR & Food Delivery,Partnership,Tamil Nadu,1,0.7985,1,1,188862.27,391,482.14,13.033,0.01043,2,0.01098,1.16,0,0,15,1,0.061,0,0
MID01002650,93,7011,Travel & Hospitality,Partnership,Haryana,2,0.9279,1,1,18113.27,34,529.67,1.133,0.04683,3,0.02936,1.69,0,2,13,3,0.3868,2,1
MID01002651,40,5814,QSR & Food Delivery,Partnership,Gujarat,1,0.5946,0,1,12399.09,126,98.13,4.2,0.01523,5,0.01379,2.0,0,1,0,1,0.0329,1,1
MID01002652,979,8398,NGO & Donations,Proprietorship,Haryana,1,0.7606,1,1,195707.57,864,226.26,28.8,0.00546,11,0.00763,0.88,0,0,2,2,0.3037,0,1
MID01002653,118,5814,QSR & Food Delivery,Partnership,Haryana,2,0.7759,1,0,49775.72,333,149.11,11.1,0.00919,3,0.00581,0.0,0,0,3,3,0.1998,0,1
MID01002654,264,5812,Food & Restaurants,Proprietorship,Bihar,2,0.7758,1,1,19898.65,118,167.98,3.933,0.01087,1,0.03775,0.84,0,0,3,1,0.0863,0,1
MID01002655,150,4900,Utilities,Partnership,Tamil Nadu,1,0.912,1,0,11775.67,17,674.07,0.567,0.01013,1,0.01699,0.19,0,0,2,6,0.3444,0,0
MID01002656,353,5812,Food & Restaurants,Proprietorship,Bihar,1,0.8512,0,1,25103.99,108,230.45,3.6,0.00767,1,0.01115,2.01,0,0,2,1,0.3095,0,0
MID01002657,104,5734,SaaS & Digital Goods,Proprietorship,Odisha,3,0.7948,0,1,49457.36,112,438.76,3.733,0.00045,0,0.00295,1.18,0,1,5,2,0.041,1,0
MID01002658,225,4814,Telecom & Recharge,Pvt Ltd,Uttar Pradesh,2,0.5353,1,1,388815.83,496,783.57,16.533,0.01478,9,0.08022,1.65,0,1,0,1,0.1059,2,0
MID01002659,424,5812,Food & Restaurants,Proprietorship,Tamil Nadu,2,0.8629,1,1,36971.29,135,273.01,4.5,0.00451,1,0.01401,1.65,0,0,4,1,0.2919,0,0
MID01002660,27,5812,Food & Restaurants,Partnership,Tamil Nadu,1,0.6077,1,1,13981.32,17,812.22,0.567,0.00848,0,0.02192,2.08,0,0,2,1,0.4168,0,1
MID01002661,134,8398,NGO & Donations,Partnership,West Bengal,3,0.9644,1,1,510988.38,374,1365.97,12.467,0.00824,7,0.01342,1.93,0,0,3,3,0.1722,0,0
MID01002662,191,4121,Mobility & Ride-hailing,Partnership,Maharashtra,3,0.8573,1,1,20250.49,23,864.02,0.767,0.00047,0,0.01089,0.3,0,0,3,3,0.145,1,1
MID01002663,64,8211,Education,Pvt Ltd,Karnataka,1,0.6827,1,1,16253.73,23,692.22,0.767,0.04255,0,0.03366,0.5,0,0,8,4,0.1581,0,0
MID01002664,177,5411,Grocery & Kirana,Proprietorship,West Bengal,2,0.5045,1,1,24509.21,28,870.46,0.933,0.00872,0,0.02862,1.14,0,0,5,4,0.0625,0,1
MID01002665,304,8398,NGO & Donations,Proprietorship,Rajasthan,2,0.9038,1,1,25279.29,43,575.62,1.433,0.001,0,0.01039,2.41,0,0,1,3,0.208,1,1
MID01002666,181,5651,Apparel,Partnership,Madhya Pradesh,1,0.7442,0,1,279805.12,323,866.07,10.767,0.03074,18,0.02781,0.04,0,1,6,2,0.3875,1,1
MID01002667,206,4814,Telecom & Recharge,Proprietorship,Bihar,2,0.9741,1,1,4849.71,34,140.28,1.133,0.00075,0,0.01257,1.17,0,0,5,2,0.1265,0,1
MID01002668,265,5912,Pharmacy,Proprietorship,Telangana,1,0.7829,1,1,124246.36,329,377.27,10.967,0.03559,19,0.02535,1.72,0,0,1,2,0.2744,1,1
MID01002669,16,5411,Grocery & Kirana,Proprietorship,Telangana,2,0.9985,1,1,30371.01,52,574.17,1.733,0.01963,2,0.04661,0.9,0,0,10,3,0.1453,2,1
MID01002670,539,5734,SaaS & Digital Goods,Proprietorship,Tamil Nadu,3,0.8482,1,1,19241.68,51,377.11,1.7,0.01869,0,0.01419,2.55,0,0,2,1,0.4144,0,1
MID01002671,1136,6051,Crypto / Quasi-cash,Public Ltd,Delhi,1,0.7682,1,1,48792.59,12,3835.86,0.4,0.03634,1,0.02689,0.6,0,0,0,6,0.0555,0,0
MID01002672,169,5912,Pharmacy,Proprietorship,Uttar Pradesh,1,0.6904,0,1,38274.42,112,339.58,3.733,0.0039,0,0.01166,0.88,0,0,2,1,0.2578,0,0
MID01002673,439,5734,SaaS & Digital Goods,Proprietorship,Bihar,1,0.8767,1,1,70571.67,870,81.1,29.0,0.00933,24,0.06379,1.67,0,0,22,4,0.2064,1,1
